Ano;Mês;UF;  IRPF  
2002;Agosto;ES; 4,811,573 
2002;Agosto;GO;  6,629,647  
2002;Agosto;MA; 1,889,013 
2002;Agosto;MT; 3,004,183 
2002;Agosto;MS; 4,864,246 
2002;Agosto;MG; 26,746,376 
2002;Agosto;PA; 3,523,420 
2002;Agosto;PB; 2,643,469 
2002;Agosto;PR; 22,194,570 
2002;Agosto;PE; 7,970,322 
2002;Agosto;PI; 1,888,897 
2002;Agosto;RJ; 74,713,991 
2002;Agosto;RN; 2,681,489 
2002;Agosto;RS; 31,356,599 
2002;Agosto;RO; 1,339,825 
2002;Agosto;RR;497
2002;Agosto;SC; 9,199,002 
2002;Agosto;SP; 147,234,135 
2002;Agosto;SE; 2,114,855 
2002;Agosto;TO;581
2002;Setembro;AC;664
2002;Setembro;AL; 2,362,731 
2002;Setembro;AP;437
2002;Setembro;AM; 3,276,092 
2002;Setembro;BA; 8,457,543 
2002;Setembro;CE; 6,832,188 
2002;Setembro;DF; 10,202,395 
2002;Setembro;ES; 4,736,855 
2002;Setembro;GO;  7,381,481  
2002;Setembro;MA; 1,835,431 
2002;Setembro;MT; 2,970,421 
2002;Setembro;MS; 4,849,173 
2002;Setembro;MG; 26,037,674 
2002;Setembro;PA; 3,456,258 
2002;Setembro;PB; 2,773,813 
2002;Setembro;PR; 22,650,879 
2002;Setembro;PE; 8,314,269 
2002;Setembro;PI; 1,740,796 
2002;Setembro;RJ; 77,245,669 
2002;Setembro;RN; 2,394,551 
2002;Setembro;RS; 30,978,064 
2002;Setembro;RO; 1,264,911 
2002;Setembro;RR;502
2002;Setembro;SC; 9,572,310 
2002;Setembro;SP; 156,946,967 
2002;Setembro;SE; 2,304,000 
2002;Setembro;TO;534
2002;Outubro;AC;292
2002;Outubro;AL;915
2002;Outubro;AP;268
2002;Outubro;AM; 1,476,219 
2002;Outubro;BA; 3,570,292 
2002;Outubro;CE; 3,594,683 
2002;Outubro;DF; 5,376,640 
2002;Outubro;ES; 2,426,148 
2002;Outubro;GO;  2,141,759  
2002;Outubro;MA;789
2002;Outubro;MT; 1,220,210 
2002;Outubro;MS; 1,861,541 
2002;Outubro;MG; 13,135,948 
2002;Outubro;PA; 1,703,440 
2002;Outubro;PB; 1,106,672 
2002;Outubro;PR; 9,781,871 
2002;Outubro;PE; 3,235,400 
2002;Outubro;PI;719
2002;Outubro;RJ; 48,728,914 
2002;Outubro;RN;950
2002;Outubro;RS; 12,315,490 
2002;Outubro;RO;629
2002;Outubro;RR;249
2002;Outubro;SC; 4,202,880 
2002;Outubro;SP; 104,412,571 
2002;Outubro;SE;764
2002;Outubro;TO;275
2002;Novembro;AC;312
2002;Novembro;AL;876
2002;Novembro;AP;246
2002;Novembro;AM; 1,255,864 
2002;Novembro;BA; 4,875,881 
2002;Novembro;CE; 3,568,303 
2002;Novembro;DF; 4,974,045 
2002;Novembro;ES; 3,428,543 
2002;Novembro;GO;  2,370,092  
2002;Novembro;MA;757
2002;Novembro;MT; 1,173,741 
2002;Novembro;MS; 2,140,293 
2002;Novembro;MG; 13,097,120 
2002;Novembro;PA; 1,490,367 
2002;Novembro;PB; 1,155,801 
2002;Novembro;PR; 9,752,929 
2002;Novembro;PE; 4,955,958 
2002;Novembro;PI;622
2002;Novembro;RJ; 47,388,532 
2002;Novembro;RN;943
2002;Novembro;RS; 14,971,970 
2002;Novembro;RO;841
2002;Novembro;RR;218
2002;Novembro;SC; 5,950,952 
2002;Novembro;SP; 91,542,051 
2002;Novembro;SE;699
2002;Novembro;TO;297
2002;Dezembro;AC;181
2002;Dezembro;AL;767
2002;Dezembro;AP;336
2002;Dezembro;AM; 1,362,581 
2002;Dezembro;BA; 3,421,170 
2002;Dezembro;CE; 2,734,600 
2002;Dezembro;DF; 4,824,758 
2002;Dezembro;ES; 1,866,487 
2002;Dezembro;GO;  2,799,578  
2002;Dezembro;MA;683
2002;Dezembro;MT; 1,091,969 
2002;Dezembro;MS; 1,601,949 
2002;Dezembro;MG; 13,978,914 
2002;Dezembro;PA; 1,419,745 
2002;Dezembro;PB; 1,031,407 
2002;Dezembro;PR; 9,783,591 
2002;Dezembro;PE; 3,514,317 
2002;Dezembro;PI;577
2002;Dezembro;RJ; 50,970,043 
2002;Dezembro;RN;856
2002;Dezembro;RS; 13,013,058 
2002;Dezembro;RO;726
2002;Dezembro;RR;198
2002;Dezembro;SC; 4,432,223 
2002;Dezembro;SP; 86,576,616 
2002;Dezembro;SE;740
2002;Dezembro;TO;361
2003;Janeiro;AC;305.739
2003;Janeiro;AL;922.776
2003;Janeiro;AP;232.363
2003;Janeiro;AM;1.897.286
2003;Janeiro;BA;3.358.261
2003;Janeiro;CE;3.252.445
2003;Janeiro;DF;4.417.361
2003;Janeiro;ES;2.713.894
2003;Janeiro;GO;2.410.165
2003;Janeiro;MA;844.906
2003;Janeiro;MT;1.022.718
2003;Janeiro;MS;1.668.271
2003;Janeiro;MG;15.531.535
2003;Janeiro;PA;1.457.205
2003;Janeiro;PB;1.037.779
2003;Janeiro;PR;12.099.856
2003;Janeiro;PE;4.487.512
2003;Janeiro;PI;569.098
2003;Janeiro;RJ;47.239.542
2003;Janeiro;RN;1.081.656
2003;Janeiro;RS;13.166.892
2003;Janeiro;RO;584.939
2003;Janeiro;RR;238.573
2003;Janeiro;SC;5.084.150
2003;Janeiro;SP;93.590.250
2003;Janeiro;SE;608.698
2003;Janeiro;TO;209.148
2003;Fevereiro;AC;135.563
2003;Fevereiro;AL;1.201.711
2003;Fevereiro;AP;165.908
2003;Fevereiro;AM;1.020.947
2003;Fevereiro;BA;3.115.702
2003;Fevereiro;CE;2.362.294
2003;Fevereiro;DF;3.463.195
2003;Fevereiro;ES;1.476.486
2003;Fevereiro;GO;1.817.673
2003;Fevereiro;MA;514.978
2003;Fevereiro;MT;999.484
2003;Fevereiro;MS;1.061.061
2003;Fevereiro;MG;9.233.657
2003;Fevereiro;PA;1.029.698
2003;Fevereiro;PB;798.262
2003;Fevereiro;PR;8.082.132
2003;Fevereiro;PE;2.369.293
2003;Fevereiro;PI;401.487
2003;Fevereiro;RJ;41.504.864
2003;Fevereiro;RN;670.367
2003;Fevereiro;RS;9.747.776
2003;Fevereiro;RO;348.278
2003;Fevereiro;RR;164.948
2003;Fevereiro;SC;3.470.839
2003;Fevereiro;SP;83.453.002
2003;Fevereiro;SE;435.696
2003;Fevereiro;TO;189.215
2003;Março;AC;206.096
2003;Março;AL;2.502.273
2003;Março;AP;137.500
2003;Março;AM;1.253.653
2003;Março;BA;2.704.955
2003;Março;CE;2.363.885
2003;Março;DF;4.084.893
2003;Março;ES;1.632.172
2003;Março;GO;2.214.821
2003;Março;MA;613.612
2003;Março;MT;699.321
2003;Março;MS;1.236.514
2003;Março;MG;10.411.838
2003;Março;PA;999.287
2003;Março;PB;766.778
2003;Março;PR;9.616.352
2003;Março;PE;2.565.555
2003;Março;PI;601.070
2003;Março;RJ;45.281.619
2003;Março;RN;1.090.517
2003;Março;RS;11.821.271
2003;Março;RO;308.706
2003;Março;RR;144.135
2003;Março;SC;3.842.562
2003;Março;SP;194.748.833
2003;Março;SE;551.241
2003;Março;TO;178.070
2003;Abril;AC;1.158.456
2003;Abril;AL;9.263.343
2003;Abril;AP;978.988
2003;Abril;AM;8.524.239
2003;Abril;BA;23.773.927
2003;Abril;CE;19.464.685
2003;Abril;DF;37.322.501
2003;Abril;ES;15.009.102
2003;Abril;GO;23.738.259
2003;Abril;MA;4.759.080
2003;Abril;MT;9.635.415
2003;Abril;MS;15.289.944
2003;Abril;MG;93.164.629
2003;Abril;PA;8.857.485
2003;Abril;PB;10.322.307
2003;Abril;PR;88.158.778
2003;Abril;PE;23.795.287
2003;Abril;PI;5.148.979
2003;Abril;RJ;216.810.141
2003;Abril;RN;8.508.305
2003;Abril;RS;96.688.848
2003;Abril;RO;3.814.579
2003;Abril;RR;1.501.586
2003;Abril;SC;35.214.209
2003;Abril;SP;501.736.441
2003;Abril;SE;7.337.242
2003;Abril;TO;1.772.982
2003;Maio;AC;726.542
2003;Maio;AL;3.339.382
2003;Maio;AP;662.376
2003;Maio;AM;4.404.786
2003;Maio;BA;11.263.361
2003;Maio;CE;8.452.882
2003;Maio;DF;15.989.785
2003;Maio;ES;6.531.623
2003;Maio;GO;10.608.215
2003;Maio;MA;2.576.801
2003;Maio;MT;5.321.781
2003;Maio;MS;7.317.510
2003;Maio;MG;37.244.582
2003;Maio;PA;4.886.806
2003;Maio;PB;4.040.988
2003;Maio;PR;37.787.486
2003;Maio;PE;11.858.087
2003;Maio;PI;2.362.525
2003;Maio;RJ;98.638.478
2003;Maio;RN;3.943.948
2003;Maio;RS;42.597.978
2003;Maio;RO;1.835.343
2003;Maio;RR;681.790
2003;Maio;SC;14.396.826
2003;Maio;SP;218.362.865
2003;Maio;SE;3.227.750
2003;Maio;TO;966.396
2003;Junho;AC;716.317
2003;Junho;AL;2.856.217
2003;Junho;AP;883.128
2003;Junho;AM;3.885.318
2003;Junho;BA;10.053.837
2003;Junho;CE;7.180.717
2003;Junho;DF;14.117.952
2003;Junho;ES;5.964.641
2003;Junho;GO;9.631.160
2003;Junho;MA;2.374.754
2003;Junho;MT;4.772.732
2003;Junho;MS;6.943.325
2003;Junho;MG;30.711.501
2003;Junho;PA;4.537.898
2003;Junho;PB;3.063.937
2003;Junho;PR;30.779.093
2003;Junho;PE;10.760.478
2003;Junho;PI;2.138.742
2003;Junho;RJ;83.730.052
2003;Junho;RN;3.142.282
2003;Junho;RS;35.271.010
2003;Junho;RO;1.823.181
2003;Junho;RR;628.912
2003;Junho;SC;12.235.615
2003;Junho;SP;187.316.662
2003;Junho;SE;2.718.332
2003;Junho;TO;873.861
2003;Julho;AC;2.223.085
2003;Julho;AL;2.777.295
2003;Julho;AP;907.274
2003;Julho;AM;3.873.721
2003;Julho;BA;9.143.459
2003;Julho;CE;6.618.238
2003;Julho;DF;12.447.137
2003;Julho;ES;6.018.515
2003;Julho;GO;8.594.599
2003;Julho;MA;2.242.627
2003;Julho;MT;4.670.259
2003;Julho;MS;6.467.989
2003;Julho;MG;28.065.763
2003;Julho;PA;4.197.658
2003;Julho;PB;3.006.695
2003;Julho;PR;27.911.769
2003;Julho;PE;9.352.472
2003;Julho;PI;1.899.995
2003;Julho;RJ;93.723.482
2003;Julho;RN;2.998.674
2003;Julho;RS;32.096.534
2003;Julho;RO;1.643.173
2003;Julho;RR;552.705
2003;Julho;SC;12.229.483
2003;Julho;SP;171.613.998
2003;Julho;SE;2.514.762
2003;Julho;TO;781.730
2003;Agosto;AC;614.209
2003;Agosto;AL;2.403.822
2003;Agosto;AP;558.067
2003;Agosto;AM;3.123.273
2003;Agosto;BA;8.234.241
2003;Agosto;CE;6.045.524
2003;Agosto;DF;10.816.925
2003;Agosto;ES;5.025.967
2003;Agosto;GO;7.679.843
2003;Agosto;MA;1.848.966
2003;Agosto;MT;5.107.831
2003;Agosto;MS;5.750.525
2003;Agosto;MG;29.470.202
2003;Agosto;PA;3.646.993
2003;Agosto;PB;2.538.779
2003;Agosto;PR;25.203.596
2003;Agosto;PE;8.622.427
2003;Agosto;PI;1.729.075
2003;Agosto;RJ;75.399.250
2003;Agosto;RN;2.467.664
2003;Agosto;RS;33.812.859
2003;Agosto;RO;1.428.182
2003;Agosto;RR;543.776
2003;Agosto;SC;10.426.790
2003;Agosto;SP;162.711.534
2003;Agosto;SE;2.382.922
2003;Agosto;TO;747.000
2003;Setembro;AC;636.154
2003;Setembro;AL;3.096.474
2003;Setembro;AP;603.828
2003;Setembro;AM;3.419.971
2003;Setembro;BA;9.093.718
2003;Setembro;CE;6.730.506
2003;Setembro;DF;11.199.777
2003;Setembro;ES;5.157.904
2003;Setembro;GO;7.658.809
2003;Setembro;MA;2.025.354
2003;Setembro;MT;4.458.094
2003;Setembro;MS;5.927.659
2003;Setembro;MG;26.900.426
2003;Setembro;PA;3.958.748
2003;Setembro;PB;3.004.214
2003;Setembro;PR;26.359.045
2003;Setembro;PE;9.877.213
2003;Setembro;PI;1.924.613
2003;Setembro;RJ;87.625.029
2003;Setembro;RN;3.829.436
2003;Setembro;RS;34.105.469
2003;Setembro;RO;1.541.580
2003;Setembro;RR;511.175
2003;Setembro;SC;11.089.261
2003;Setembro;SP;181.173.246
2003;Setembro;SE;2.335.361
2003;Setembro;TO;779.954
2003;Outubro;AC;224.208
2003;Outubro;AL;1.520.796
2003;Outubro;AP;413.788
2003;Outubro;AM;1.205.800
2003;Outubro;BA;3.939.122
2003;Outubro;CE;2.841.101
2003;Outubro;DF;6.323.077
2003;Outubro;ES;2.546.888
2003;Outubro;GO;2.936.244
2003;Outubro;MA;706.034
2003;Outubro;MT;1.998.924
2003;Outubro;MS;2.220.894
2003;Outubro;MG;13.913.638
2003;Outubro;PA;1.681.970
2003;Outubro;PB;1.161.956
2003;Outubro;PR;12.047.396
2003;Outubro;PE;3.319.674
2003;Outubro;PI;520.009
2003;Outubro;RJ;66.642.979
2003;Outubro;RN;2.915.002
2003;Outubro;RS;14.246.453
2003;Outubro;RO;577.438
2003;Outubro;RR;213.557
2003;Outubro;SC;5.061.719
2003;Outubro;SP;109.370.591
2003;Outubro;SE;1.008.795
2003;Outubro;TO;290.310
2003;Novembro;AC;138.740
2003;Novembro;AL;642.152
2003;Novembro;AP;173.813
2003;Novembro;AM;991.029
2003;Novembro;BA;4.197.770
2003;Novembro;CE;2.079.014
2003;Novembro;DF;5.008.517
2003;Novembro;ES;2.453.787
2003;Novembro;GO;2.524.827
2003;Novembro;MA;501.117
2003;Novembro;MT;1.165.592
2003;Novembro;MS;2.321.234
2003;Novembro;MG;13.971.640
2003;Novembro;PA;1.377.708
2003;Novembro;PB;821.099
2003;Novembro;PR;12.765.250
2003;Novembro;PE;2.419.489
2003;Novembro;PI;454.100
2003;Novembro;RJ;54.233.715
2003;Novembro;RN;3.531.008
2003;Novembro;RS;14.326.850
2003;Novembro;RO;393.989
2003;Novembro;RR;151.020
2003;Novembro;SC;6.756.452
2003;Novembro;SP;106.824.120
2003;Novembro;SE;1.600.169
2003;Novembro;TO;206.677
2003;Dezembro;AC;168.204
2003;Dezembro;AL;1.144.626
2003;Dezembro;AP;259.704
2003;Dezembro;AM;1.421.094
2003;Dezembro;BA;4.397.552
2003;Dezembro;CE;2.996.302
2003;Dezembro;DF;5.713.025
2003;Dezembro;ES;2.045.399
2003;Dezembro;GO;2.455.016
2003;Dezembro;MA;703.447
2003;Dezembro;MT;1.141.824
2003;Dezembro;MS;2.239.976
2003;Dezembro;MG;14.563.829
2003;Dezembro;PA;1.493.985
2003;Dezembro;PB;1.027.299
2003;Dezembro;PR;12.785.154
2003;Dezembro;PE;2.880.267
2003;Dezembro;PI;459.206
2003;Dezembro;RJ;55.171.792
2003;Dezembro;RN;952.793
2003;Dezembro;RS;19.132.498
2003;Dezembro;RO;434.002
2003;Dezembro;RR;247.144
2003;Dezembro;SC;4.823.425
2003;Dezembro;SP;119.396.128
2003;Dezembro;SE;656.777
2003;Dezembro;TO;289.753
2004;Janeiro;AC;133.103
2004;Janeiro;AL;826.895
2004;Janeiro;AP;151.975
2004;Janeiro;AM;1.325.242
2004;Janeiro;BA;3.775.278
2004;Janeiro;CE;2.358.916
2004;Janeiro;DF;4.963.616
2004;Janeiro;ES;3.000.373
2004;Janeiro;GO;2.182.838
2004;Janeiro;MA;624.997
2004;Janeiro;MT;1.288.552
2004;Janeiro;MS;2.185.070
2004;Janeiro;MG;13.604.146
2004;Janeiro;PA;1.624.747
2004;Janeiro;PB;933.129
2004;Janeiro;PR;11.686.840
2004;Janeiro;PE;2.635.640
2004;Janeiro;PI;501.895
2004;Janeiro;RJ;63.473.110
2004;Janeiro;RN;782.497
2004;Janeiro;RS;16.568.938
2004;Janeiro;RO;353.833
2004;Janeiro;RR;132.897
2004;Janeiro;SC;4.898.608
2004;Janeiro;SP;121.672.940
2004;Janeiro;SE;726.520
2004;Janeiro;TO;288.281
2004;Fevereiro;AC;87.131
2004;Fevereiro;AL;779.183
2004;Fevereiro;AP;157.550
2004;Fevereiro;AM;1.128.497
2004;Fevereiro;BA;2.994.541
2004;Fevereiro;CE;2.109.579
2004;Fevereiro;DF;4.228.084
2004;Fevereiro;ES;2.647.051
2004;Fevereiro;GO;2.084.015
2004;Fevereiro;MA;476.805
2004;Fevereiro;MT;1.079.024
2004;Fevereiro;MS;1.157.294
2004;Fevereiro;MG;11.513.713
2004;Fevereiro;PA;1.183.544
2004;Fevereiro;PB;887.856
2004;Fevereiro;PR;9.846.769
2004;Fevereiro;PE;2.887.517
2004;Fevereiro;PI;427.699
2004;Fevereiro;RJ;54.643.651
2004;Fevereiro;RN;803.535
2004;Fevereiro;RS;16.682.567
2004;Fevereiro;RO;383.916
2004;Fevereiro;RR;155.519
2004;Fevereiro;SC;4.222.858
2004;Fevereiro;SP;105.010.964
2004;Fevereiro;SE;416.045
2004;Fevereiro;TO;228.707
2004;Março;AC;137.180
2004;Março;AL;797.894
2004;Março;AM;1.491.601
2004;Março;AP;183.799
2004;Março;BA;3.408.105
2004;Março;CE;2.869.778
2004;Março;DF;7.376.451
2004;Março;ES;3.800.727
2004;Março;GO;2.510.864
2004;Março;MA;588.852
2004;Março;MG;15.750.353
2004;Março;MS;2.139.613
2004;Março;MT;1.133.958
2004;Março;PA;1.780.361
2004;Março;PB;1.144.896
2004;Março;PE;2.972.574
2004;Março;PI;571.853
2004;Março;PR;10.902.962
2004;Março;RJ;52.562.703
2004;Março;RN;1.293.125
2004;Março;RO;438.628
2004;Março;RR;201.667
2004;Março;RS;13.805.517
2004;Março;SC;8.391.759
2004;Março;SE;529.476
2004;Março;SP;156.479.040
2004;Março;TO;267.617
2004;Abril;AC;1.217.576
2004;Abril;AL;7.923.271
2004;Abril;AM;9.858.366
2004;Abril;AP;1.016.439
2004;Abril;BA;28.321.039
2004;Abril;CE;22.264.819
2004;Abril;DF;48.900.756
2004;Abril;ES;20.777.908
2004;Abril;GO;28.632.642
2004;Abril;MA;5.602.832
2004;Abril;MG;117.346.262
2004;Abril;MS;19.833.606
2004;Abril;MT;13.280.033
2004;Abril;PA;10.644.620
2004;Abril;PB;11.136.055
2004;Abril;PE;26.347.804
2004;Abril;PI;5.938.374
2004;Abril;PR;105.568.931
2004;Abril;RJ;255.162.612
2004;Abril;RN;10.491.413
2004;Abril;RO;4.496.590
2004;Abril;RR;1.654.407
2004;Abril;RS;124.806.769
2004;Abril;SC;46.154.928
2004;Abril;SE;8.767.133
2004;Abril;SP;562.559.584
2004;Abril;TO;2.294.505
2004;Maio;AC;802.408
2004;Maio;AL;4.124.036
2004;Maio;AM;4.966.173
2004;Maio;AP;735.029
2004;Maio;BA;14.464.260
2004;Maio;CE;10.241.578
2004;Maio;DF;22.871.597
2004;Maio;ES;9.144.942
2004;Maio;GO;13.173.924
2004;Maio;MA;3.229.418
2004;Maio;MG;44.733.345
2004;Maio;MS;9.505.398
2004;Maio;MT;7.477.824
2004;Maio;PA;6.335.445
2004;Maio;PB;4.327.594
2004;Maio;PE;13.173.908
2004;Maio;PI;2.845.604
2004;Maio;PR;44.042.933
2004;Maio;RJ;120.471.156
2004;Maio;RN;4.777.036
2004;Maio;RO;2.190.311
2004;Maio;RR;899.313
2004;Maio;RS;54.636.149
2004;Maio;SC;19.170.031
2004;Maio;SE;3.624.497
2004;Maio;SP;249.900.252
2004;Maio;TO;1.458.362
2004;Junho;AC;712.335
2004;Junho;AL;3.670.577
2004;Junho;AM;4.458.422
2004;Junho;AP;693.028
2004;Junho;BA;13.359.610
2004;Junho;CE;8.412.152
2004;Junho;DF;15.764.278
2004;Junho;ES;7.438.348
2004;Junho;GO;11.136.842
2004;Junho;MA;3.142.500
2004;Junho;MG;40.386.697
2004;Junho;MS;8.517.398
2004;Junho;MT;7.477.752
2004;Junho;PA;5.700.952
2004;Junho;PB;3.712.047
2004;Junho;PE;10.495.121
2004;Junho;PI;2.641.819
2004;Junho;PR;36.405.970
2004;Junho;RJ;112.872.593
2004;Junho;RN;4.091.000
2004;Junho;RO;2.610.841
2004;Junho;RR;774.678
2004;Junho;RS;43.468.082
2004;Junho;SC;14.834.706
2004;Junho;SE;3.538.813
2004;Junho;SP;270.965.922
2004;Junho;TO;1.194.104
2004;Julho;AC;704.485
2004;Julho;AL;3.464.465
2004;Julho;AM;4.659.168
2004;Julho;AP;657.377
2004;Julho;BA;13.954.031
2004;Julho;CE;7.532.011
2004;Julho;DF;14.901.386
2004;Julho;ES;7.299.282
2004;Julho;GO;10.346.492
2004;Julho;MA;2.739.419
2004;Julho;MG;34.251.624
2004;Julho;MS;7.468.538
2004;Julho;MT;6.513.662
2004;Julho;PA;5.201.594
2004;Julho;PB;3.483.263
2004;Julho;PE;10.218.519
2004;Julho;PI;2.162.145
2004;Julho;PR;35.292.881
2004;Julho;RJ;94.461.665
2004;Julho;RN;4.146.966
2004;Julho;RO;1.831.159
2004;Julho;RR;635.772
2004;Julho;RS;43.043.801
2004;Julho;SC;13.370.766
2004;Julho;SE;2.858.064
2004;Julho;SP;213.483.042
2004;Julho;TO;1.114.358
2004;Agosto;AC;649.020
2004;Agosto;AL;3.133.847
2004;Agosto;AM;4.266.810
2004;Agosto;AP;941.713
2004;Agosto;BA;11.050.372
2004;Agosto;CE;7.213.211
2004;Agosto;DF;14.092.590
2004;Agosto;ES;6.427.501
2004;Agosto;GO;9.619.777
2004;Agosto;MA;2.510.940
2004;Agosto;MG;36.554.422
2004;Agosto;MS;8.033.927
2004;Agosto;MT;6.676.905
2004;Agosto;PA;4.912.499
2004;Agosto;PB;3.218.918
2004;Agosto;PE;9.551.882
2004;Agosto;PI;2.255.286
2004;Agosto;PR;31.924.085
2004;Agosto;RJ;106.203.937
2004;Agosto;RN;3.873.992
2004;Agosto;RO;1.819.832
2004;Agosto;RR;780.075
2004;Agosto;RS;42.687.991
2004;Agosto;SC;13.038.876
2004;Agosto;SE;2.709.043
2004;Agosto;SP;204.698.507
2004;Agosto;TO;1.079.726
2004;Setembro;AC;608.431
2004;Setembro;AL;2.567.388
2004;Setembro;AM;3.813.677
2004;Setembro;AP;601.576
2004;Setembro;BA;9.978.227
2004;Setembro;CE;6.354.537
2004;Setembro;DF;13.644.593
2004;Setembro;ES;5.732.420
2004;Setembro;GO;9.201.241
2004;Setembro;MA;2.212.037
2004;Setembro;MG;35.121.455
2004;Setembro;MS;7.090.303
2004;Setembro;MT;5.615.259
2004;Setembro;PA;4.769.826
2004;Setembro;PB;2.717.256
2004;Setembro;PE;8.498.340
2004;Setembro;PI;1.898.250
2004;Setembro;PR;29.682.610
2004;Setembro;RJ;86.299.445
2004;Setembro;RN;3.069.849
2004;Setembro;RO;1.551.530
2004;Setembro;RR;623.576
2004;Setembro;RS;39.431.907
2004;Setembro;SC;11.694.052
2004;Setembro;SE;2.605.038
2004;Setembro;SP;212.324.560
2004;Setembro;TO;922.494
2004;Outubro;AC;210.668
2004;Outubro;AL;1.028.347
2004;Outubro;AM;1.770.310
2004;Outubro;AP;229.635
2004;Outubro;BA;4.574.434
2004;Outubro;CE;3.130.340
2004;Outubro;DF;6.000.287
2004;Outubro;ES;3.381.458
2004;Outubro;GO;3.018.536
2004;Outubro;MA;841.339
2004;Outubro;MG;15.311.470
2004;Outubro;MS;2.319.149
2004;Outubro;MT;1.784.345
2004;Outubro;PA;1.919.330
2004;Outubro;PB;1.323.540
2004;Outubro;PE;3.346.097
2004;Outubro;PI;815.656
2004;Outubro;PR;12.911.029
2004;Outubro;RJ;59.781.577
2004;Outubro;RN;1.643.015
2004;Outubro;RO;745.654
2004;Outubro;RR;270.331
2004;Outubro;RS;17.317.887
2004;Outubro;SC;6.264.850
2004;Outubro;SE;814.163
2004;Outubro;SP;136.603.806
2004;Outubro;TO;475.115
2004;Novembro;AC;219.110
2004;Novembro;AL;951.874
2004;Novembro;AM;2.034.040
2004;Novembro;AP;376.329
2004;Novembro;BA;6.453.124
2004;Novembro;CE;2.898.451
2004;Novembro;DF;6.802.501
2004;Novembro;ES;2.629.520
2004;Novembro;GO;3.078.876
2004;Novembro;MA;1.047.853
2004;Novembro;MG;15.362.266
2004;Novembro;MS;2.433.874
2004;Novembro;MT;2.040.592
2004;Novembro;PA;1.867.979
2004;Novembro;PB;1.153.096
2004;Novembro;PE;3.790.657
2004;Novembro;PI;1.001.613
2004;Novembro;PR;13.113.407
2004;Novembro;RJ;59.269.792
2004;Novembro;RN;1.242.703
2004;Novembro;RO;516.293
2004;Novembro;RR;239.215
2004;Novembro;RS;17.202.090
2004;Novembro;SC;6.988.562
2004;Novembro;SE;1.023.485
2004;Novembro;SP;112.872.833
2004;Novembro;TO;355.175
2004;Dezembro;AC;235.270
2004;Dezembro;AL;1.365.396
2004;Dezembro;AM;1.800.562
2004;Dezembro;AP;830.352
2004;Dezembro;BA;5.198.085
2004;Dezembro;CE;2.891.384
2004;Dezembro;DF;15.449.580
2004;Dezembro;ES;3.283.398
2004;Dezembro;GO;3.667.871
2004;Dezembro;MA;824.004
2004;Dezembro;MG;16.154.782
2004;Dezembro;MS;2.471.200
2004;Dezembro;MT;1.919.948
2004;Dezembro;PA;1.973.067
2004;Dezembro;PB;1.748.042
2004;Dezembro;PE;4.085.606
2004;Dezembro;PI;585.559
2004;Dezembro;PR;13.933.942
2004;Dezembro;RJ;91.371.563
2004;Dezembro;RN;1.276.125
2004;Dezembro;RO;640.744
2004;Dezembro;RR;256.558
2004;Dezembro;RS;22.154.522
2004;Dezembro;SC;7.873.707
2004;Dezembro;SE;811.905
2004;Dezembro;SP;186.310.521
2004;Dezembro;TO;344.785
2005;Janeiro;AC;126.206
2005;Janeiro;AL;1.299.423
2005;Janeiro;AP;216.943
2005;Janeiro;AM;1.448.689
2005;Janeiro;BA;3.744.652
2005;Janeiro;CE;2.337.718
2005;Janeiro;DF;5.609.730
2005;Janeiro;ES;2.637.061
2005;Janeiro;GO;2.824.918
2005;Janeiro;MA;511.950
2005;Janeiro;MT;1.253.987
2005;Janeiro;MS;1.811.288
2005;Janeiro;MG;15.402.103
2005;Janeiro;PA;1.420.055
2005;Janeiro;PB;1.115.536
2005;Janeiro;PR;13.845.639
2005;Janeiro;PE;3.074.458
2005;Janeiro;PI;429.190
2005;Janeiro;RJ;64.422.821
2005;Janeiro;RN;1.344.372
2005;Janeiro;RS;18.457.399
2005;Janeiro;RO;398.811
2005;Janeiro;RR;221.509
2005;Janeiro;SC;6.397.858
2005;Janeiro;SP;140.487.529
2005;Janeiro;SE;711.373
2005;Janeiro;TO;308.396
2005;Fevereiro;AC;121.721
2005;Fevereiro;AL;677.452
2005;Fevereiro;AP;188.771
2005;Fevereiro;AM;1.414.319
2005;Fevereiro;BA;4.038.219
2005;Fevereiro;CE;2.433.427
2005;Fevereiro;DF;7.580.811
2005;Fevereiro;ES;2.157.156
2005;Fevereiro;GO;2.548.082
2005;Fevereiro;MA;510.740
2005;Fevereiro;MT;1.579.583
2005;Fevereiro;MS;1.551.885
2005;Fevereiro;MG;13.079.087
2005;Fevereiro;PA;1.482.570
2005;Fevereiro;PB;1.056.964
2005;Fevereiro;PR;11.531.887
2005;Fevereiro;PE;2.430.465
2005;Fevereiro;PI;416.001
2005;Fevereiro;RJ;51.837.837
2005;Fevereiro;RN;868.636
2005;Fevereiro;RS;14.182.302
2005;Fevereiro;RO;533.476
2005;Fevereiro;RR;185.381
2005;Fevereiro;SC;4.521.285
2005;Fevereiro;SP;170.981.149
2005;Fevereiro;SE;441.836
2005;Fevereiro;TO;278.234
2005;Março;AC;170.089
2005;Março;AL;2.633.255
2005;Março;AP;277.204
2005;Março;AM;1.488.774
2005;Março;BA;4.464.583
2005;Março;CE;3.888.998
2005;Março;DF;7.515.858
2005;Março;ES;3.341.296
